Provincia,Localidad,ADSL,Cablemódem,Dial Up,Fibra óptica,4G,3G,Telefonía Fija,Wireless,Satelital
JUJUY,Huáncar,False,False,False,True,False,False,True,False,False
JUJUY,Jama,False,False,False,True,False,False,False,False,False
JUJUY,Mina Providencia,False,False,False,True,False,False,False,False,False
JUJUY,Olacapato,False,False,False,True,False,False,False,True,False
JUJUY,Olaroz Chico,False,False,False,True,False,False,True,True,True
JUJUY,Pastos Chicos,False,False,False,True,False,False,True,False,False
MISIONES,Villa Cooperativa,False,False,False,False,False,False,False,False,False
MISIONES,Wanda,True,False,False,True,True,True,True,False,True
MISIONES,Almafuerte,False,False,False,False,True,False,False,True,False
MISIONES,Arroyo del Medio,False,False,False,False,True,False,False,True,False
MISIONES,Caá - Yarí,False,False,False,False,False,False,False,True,False
MISIONES,Cerro Azul,False,True,False,True,True,False,True,True,True
MISIONES,Dos Arroyos,False,False,False,True,True,False,True,False,False
MISIONES,Gobernador López,False,False,False,False,True,False,True,False,False
MISIONES,Leandro N. Alem,True,True,False,True,True,True,True,False,False
MISIONES,Olegario V. Andrade,False,False,False,False,False,False,False,True,False
MISIONES,Villa Libertad (Municipio Caá Yarí),False,False,False,False,False,False,False,False,False
MISIONES,Villa Libertad (Municipio Leandro N. Alem),False,True,False,False,False,False,False,False,False
MISIONES,Capioví,True,True,False,False,True,True,True,True,True
MISIONES,Capioviciño,False,False,False,False,False,False,False,False,False
MISIONES,El Alcázar,False,False,False,False,True,True,True,False,True
MISIONES,Garuhapé,True,True,False,False,True,True,True,True,True
MISIONES,Puerto Rico,True,True,False,False,True,True,True,True,False
MISIONES,Ruiz de Montoya,True,True,False,False,True,False,True,True,True
MISIONES,San Alberto,False,False,False,False,False,False,False,False,False
MISIONES,San Gotardo,False,False,False,False,True,False,False,False,False
MISIONES,San Miguel,True,False,False,False,True,False,False,False,False
MISIONES,Villa Akerman,False,False,False,False,False,False,False,False,False
MISIONES,Villa Urrutia,False,False,False,False,False,False,False,False,False
MISIONES,Bario Ita,False,False,False,False,False,False,False,False,False
MISIONES,Barrio Cuatro Bocas,False,False,False,False,False,False,False,False,False
MISIONES,Barrio Guatambu,False,False,False,False,False,False,False,False,False
MISIONES,Caraguatay,False,False,False,False,True,True,True,False,False
MISIONES,Laharrague,False,False,False,False,False,False,False,False,False
MISIONES,Montecarlo,True,True,False,True,True,True,True,False,False
MISIONES,Piray Kilómetro 18,False,False,False,False,True,False,False,False,False
MISIONES,Puerto Piray,True,False,False,False,True,True,True,False,True
MISIONES,Taruma,False,False,False,False,False,False,False,False,True
MISIONES,Villa Parodi,False,False,False,False,False,False,False,False,False
MISIONES,Alberdi,False,False,False,True,True,True,True,True,False
MISIONES,Barrio Escuela 461,False,False,False,False,False,False,False,False,False
MISIONES,Valle Hermoso,False,False,False,False,False,False,False,False,False
MISIONES,Villa Roulet,False,False,False,False,False,False,False,False,False
MISIONES,Almirante Brown,False,False,False,False,True,False,False,False,False
MISIONES,Bernardo de Irigoyen,False,False,False,True,True,False,True,False,False
MISIONES,Caburei,False,False,False,False,False,False,False,False,False
MISIONES,Dos Hermanas,False,False,False,False,True,False,False,False,False
MISIONES,Integración,False,False,False,False,False,False,True,False,False
MISIONES,Piñalito Norte,False,False,False,False,True,False,False,False,False
MISIONES,Puerto Andresito,False,False,False,False,False,False,False,False,False
MISIONES,Puerto Deseado,False,False,False,False,False,False,False,False,False
MISIONES,San Antonio,False,False,False,False,True,True,True,False,False
MISIONES,El Soberbio,False,False,False,False,True,False,True,True,True
MISIONES,Fracrán,False,False,False,False,True,True,False,True,False
MISIONES,San Vicente,False,False,False,True,True,True,True,True,False
MISIONES,Esperanza,True,True,False,True,True,True,True,True,False
MISIONES,Libertad,True,False,False,False,True,True,True,False,False
MISIONES,Puerto Iguazú,True,True,False,True,True,True,True,False,True
CORDOBA,Córdoba,True,True,True,True,True,True,True,True,True
CORDOBA,Jardín Arenales,False,False,False,False,True,True,False,False,False
CORDOBA,La Floresta,False,False,False,False,True,True,False,False,False
CORDOBA,1 De Agosto,False,False,False,False,True,True,False,False,False
CORDOBA,Agua de Oro,True,False,False,True,True,True,False,True,False
CORDOBA,Almirante Brown,False,False,False,False,False,False,False,False,False
CORDOBA,Ascochinga,True,False,False,True,True,True,True,False,False
CORDOBA,Barrio Nuevo Río Ceballos,False,False,False,False,False,False,False,False,False
CORDOBA,Canteras El Sauce,False,False,False,False,False,False,False,False,False
CORDOBA,Casa Bamba,False,False,False,False,False,True,False,False,False
CORDOBA,Ciudad De Los Niños,False,False,False,False,False,False,False,False,False
CORDOBA,Colonia Caroya,True,True,False,True,True,True,True,True,False
BUENOS AIRES,Rafael Castillo,True,True,True,True,True,True,True,True,False
BUENOS AIRES,Ramos Mejía,True,True,True,True,True,True,True,True,True
BUENOS AIRES,San Justo,True,True,True,True,True,True,True,True,True
BUENOS AIRES,Tapiales,True,True,True,True,True,True,True,True,True
BUENOS AIRES,Villa Eduardo Madero,True,True,True,True,True,True,True,True,False
CATAMARCA,Yapes,False,False,False,False,False,False,False,False,False
CATAMARCA,Alijilán,False,False,False,False,True,False,True,False,True
CATAMARCA,Bañado de Ovanta,False,False,False,False,True,False,True,False,True
CATAMARCA,Las Cañas,False,False,False,False,False,False,False,False,False
CATAMARCA,Lavalle,False,False,False,False,False,False,False,False,True
CATAMARCA,Los Altos,False,False,False,False,True,True,True,True,True
CATAMARCA,Manantiales,False,False,False,False,False,False,False,False,False
CATAMARCA,San Pedro,False,False,False,False,True,False,False,False,False
CATAMARCA,Anillaco,False,False,False,False,False,False,False,False,False
CATAMARCA,Antinaco,False,False,False,False,False,False,False,False,False
CATAMARCA,Banda de Lucero,False,False,False,False,False,False,False,False,False
CATAMARCA,Cerro Negro,False,False,False,False,False,False,False,False,False
CATAMARCA,Copacabana,False,False,False,False,True,False,False,False,False
CATAMARCA,Cordobita,False,False,False,False,False,False,False,False,False
CATAMARCA,Costa de Reyes,False,False,False,False,False,False,False,False,False
CATAMARCA,El Pueblito,False,False,False,False,False,False,True,False,False
CATAMARCA,El Salado,False,False,False,False,False,False,False,False,False
CATAMARCA,Fiambalá,False,False,False,True,True,True,True,True,True
CATAMARCA,La Ramadita,False,False,False,False,False,False,False,False,False
CATAMARCA,Los Balverdis,False,False,False,False,False,False,False,False,False
CATAMARCA,Medanitos,False,False,False,False,True,False,False,False,False
CATAMARCA,Palo Blanco,False,False,False,False,False,False,True,False,False
CATAMARCA,Pampa Blanca,False,False,False,False,False,False,False,False,False
CATAMARCA,Punta del Agua,False,False,False,False,False,False,False,False,False
CATAMARCA,Saujil,False,False,False,False,False,False,False,False,False
BUENOS AIRES,Guillermo E. Hudson,True,True,True,True,True,True,True,False,False
BUENOS AIRES,Juan María Gutierrez,True,True,True,True,True,True,True,True,False
BUENOS AIRES,Pereyra,True,True,True,True,True,False,True,False,False
BUENOS AIRES,Plátanos,False,True,False,True,True,True,True,False,False
BUENOS AIRES,Ranelagh,True,True,True,True,True,True,True,False,True
BUENOS AIRES,Villa España,True,True,False,True,True,True,True,False,False
BUENOS AIRES,Barrio Banco Provincia,False,False,False,False,True,False,False,False,False
BUENOS AIRES,Barrio El Carmen (Este),False,False,False,True,True,True,False,True,False
BUENOS AIRES,Barrio Universitario,False,False,False,False,True,True,False,False,False
BUENOS AIRES,Asamblea,False,False,False,False,False,False,False,False,False
CATAMARCA,Tatón,False,False,False,False,True,False,True,False,False
BUENOS AIRES,Ciudad Evita,True,True,True,True,True,True,True,True,False
BUENOS AIRES,Gonzalez Catán,True,True,True,True,True,True,True,True,True
BUENOS AIRES,Gregorio De Laferrere,True,True,True,True,True,True,True,True,False
BUENOS AIRES,Isidro Casanova,True,True,True,True,True,True,True,True,False
BUENOS AIRES,La Tablada,True,True,True,True,True,True,True,True,False
BUENOS AIRES,Lomas Del Mirador,True,True,True,True,True,True,True,True,False
BUENOS AIRES,Alvarez de Toledo,False,False,False,True,False,True,True,False,False
BUENOS AIRES,Blaquier,False,False,False,False,False,False,False,False,False
BUENOS AIRES,Cazón,False,False,False,True,False,False,True,False,False
BUENOS AIRES,Del Carril,False,False,False,False,True,False,True,True,False
BUENOS AIRES,Polvaredas,False,False,False,False,False,False,False,False,False
BUENOS AIRES,Saladillo,True,True,False,True,True,True,True,True,False
BUENOS AIRES,Quenumá,False,False,False,False,False,False,False,False,False
BUENOS AIRES,Salliqueló,True,False,True,False,True,True,True,False,True
BUENOS AIRES,Arroyo Dulce,True,False,False,True,True,True,True,True,False
BUENOS AIRES,Berdier,False,False,False,False,False,False,False,False,False
BUENOS AIRES,Gahan,False,False,False,False,False,True,True,False,False
BUENOS AIRES,Inés Indart,False,False,False,True,True,False,True,False,True
BUENOS AIRES,La Invencible,False,False,False,False,True,False,False,False,False
BUENOS AIRES,Salto,True,True,True,True,True,True,True,False,False
CABA,PARQUE CHAS,True,True,True,True,True,True,True,True,True
CATAMARCA,Tinogasta,True,False,False,True,True,False,True,False,True
CATAMARCA,El Portezuelo,False,False,False,False,False,True,False,False,True
CATAMARCA,Huaycama,False,False,False,False,False,False,False,False,False
CATAMARCA,Las Tejas,False,False,False,False,True,True,False,False,False
CATAMARCA,Polcos,False,False,False,True,False,False,False,False,False
CATAMARCA,Pozo Del Mistol,False,False,False,True,False,False,False,False,False
CATAMARCA,San Isidro,False,False,False,True,True,True,False,True,False
CORDOBA,Colonia Tirolesa,False,False,False,False,True,True,True,False,False
CORDOBA,Colonia Vicente Agüero,False,False,False,False,False,False,True,False,False
CORDOBA,Corral Quemado,False,False,False,False,False,False,False,False,False
CORDOBA,Country Chacras de la Villa - Country San Isidro,False,False,False,False,True,True,False,False,False
CORDOBA,Dumesnil,False,False,False,True,True,False,False,False,False
CORDOBA,El Diquecito,False,False,False,False,True,False,False,False,False
CORDOBA,El Manzano,True,False,False,False,True,False,False,True,False
CORDOBA,El Pueblito,False,False,False,False,False,True,False,False,False
CORDOBA,Estación Colonia Tirolesa,False,False,False,False,False,False,False,False,False
CORDOBA,General Paz,True,False,False,False,True,True,True,False,False
CORDOBA,Jesús María,True,True,False,True,True,True,True,False,False
CORDOBA,La Calera,True,True,False,True,True,True,True,True,True
CORDOBA,La Granja,True,False,False,True,True,False,True,True,False
CORDOBA,La Morada,False,False,False,False,True,True,False,False,False
CORDOBA,La Puerta,False,False,False,False,False,False,False,False,False
CORDOBA,Las Corzuelas,False,False,False,False,True,False,False,False,False
CORDOBA,Los Chañaritos,False,False,False,False,False,False,False,False,False
CORDOBA,Villa Allende,True,True,False,True,True,True,True,True,False
CORDOBA,Villa Cerro Azul,True,False,False,False,False,False,False,True,False
CORDOBA,Villa Corazon De Maria,False,False,False,False,False,False,False,False,False
CORDOBA,Villa El Fachinal - Parque Norte - Guiñazú Norte,True,False,False,False,False,False,True,False,True
CORDOBA,Villa Los Llanos - Juárez Celman,True,False,False,True,True,True,True,True,False
CORDOBA,Villa Pastora,False,False,False,False,False,False,False,False,False
CORDOBA,Alto de los Quebrachos,False,False,False,False,False,False,False,True,False
CORDOBA,Bañado de Soto,False,False,False,False,False,False,False,True,False
CORDOBA,Canteras Quilpo,False,False,False,False,False,False,True,True,False
CORDOBA,Cruz de Caña,False,False,False,False,False,False,False,True,False
CORDOBA,Cruz del Eje,True,True,False,True,True,True,True,True,False
CORDOBA,El Brete,False,False,False,True,False,False,False,True,False
CORDOBA,El Rincón,False,False,False,False,False,False,False,False,False
CORDOBA,Guanaco Muerto,False,False,False,False,False,False,False,True,False
CORDOBA,La Banda,False,False,False,False,False,False,False,False,True
CORDOBA,La Batea,False,False,False,False,False,False,False,True,False
CORDOBA,Las Arrias,True,False,False,False,True,True,True,False,False
CORDOBA,Lucio V. Mansilla,False,False,False,False,True,True,True,False,False
CORDOBA,Rosario del Saladillo,False,False,False,True,False,False,False,False,False
CORDOBA,San José de la Dormida,True,False,False,False,True,True,True,True,True
CORDOBA,San José de las Salinas,False,False,False,False,True,True,False,False,False
CORDOBA,San Pedro Norte,False,False,False,False,False,False,False,True,False
CORDOBA,Villa Tulumba,False,False,False,True,True,True,True,True,False
CORDOBA,Aldea Santa María,False,False,False,False,False,False,False,False,False
CORDOBA,Alto Alegre,True,True,False,True,True,True,True,False,False
CORDOBA,Ana Zumarán,False,False,False,False,True,False,False,False,False
CORDOBA,Ballesteros,True,False,False,True,True,True,True,True,False
CORDOBA,Ballesteros Sur,False,False,False,True,False,False,True,True,False
CORDOBA,Bell Ville,True,True,False,True,True,True,True,False,False
CORDOBA,Benjamín Gould,False,False,False,False,True,False,True,True,False
JUJUY,Caimancito,True,False,False,False,True,True,True,True,True
JUJUY,Calilegua,False,True,False,False,True,True,False,True,True
JUJUY,Chalicán,False,False,False,False,True,False,False,True,False
JUJUY,Fraile Pintado,True,True,False,False,True,True,True,True,True
JUJUY,Libertad,False,False,False,False,False,False,False,False,False
JUJUY,Libertador General San Martín (Est. Ledesma),True,True,False,True,True,True,True,True,True
JUJUY,Maíz Negro,False,False,False,False,False,False,False,False,False
JUJUY,Paulina,False,False,False,False,False,False,False,False,False
JUJUY,Pueblo Ledesma,False,False,False,False,True,True,False,False,False
JUJUY,Yuto,False,False,False,False,True,True,False,True,True
JUJUY,Carahunco,True,False,False,False,False,False,True,False,True
JUJUY,Centro Forestal,True,False,False,False,False,False,True,False,False
JUJUY,Mina 9 de Octubre,False,False,False,False,False,False,False,False,False
JUJUY,Palpalá (Est. Gral. Manuel N. Savio),True,True,False,True,True,True,True,True,True
JUJUY,Rio Blanco,False,False,False,False,True,True,False,False,False
JUJUY,Casa Colorada,False,False,False,False,False,False,False,False,False
BUENOS AIRES,Bragado,True,True,True,True,True,True,True,True,False
BUENOS AIRES,Comodoro Py,False,False,False,True,True,True,False,True,False
BUENOS AIRES,General O'Brien,True,False,False,True,True,True,True,True,False
BUENOS AIRES,Irala,False,True,False,False,True,False,True,True,False
BUENOS AIRES,La Limpia,False,False,False,False,False,False,False,False,False
BUENOS AIRES,Máximo Fernández (Est. Juan F. Salaberry),False,False,False,False,False,False,False,False,False
BUENOS AIRES,Mechita (Est. Mecha),True,True,False,False,False,False,False,True,False
BUENOS AIRES,Olascoaga,False,False,False,False,False,False,False,True,False
BUENOS AIRES,Warnes,True,False,False,False,False,False,False,True,False
BUENOS AIRES,Altamirano,False,False,False,False,True,False,True,False,False
BUENOS AIRES,Barrio El Mirador,False,False,False,False,True,True,False,False,False
BUENOS AIRES,Barrio Las Golondrinas,False,False,False,False,True,True,False,False,False
BUENOS AIRES,Barrio Los Bosquecitos,False,False,False,False,False,False,False,False,False
BUENOS AIRES,Barrio Parque Las Acacias,False,False,False,False,False,False,False,False,False
BUENOS AIRES,Campos de Roca,False,False,False,False,True,True,False,False,False
BUENOS AIRES,Club de Campo Las Malvinas,False,False,False,False,False,False,False,False,False
CHACO,Napalpí,False,False,False,False,True,False,False,False,False
MISIONES,Mbopicuá,False,False,False,False,False,False,False,False,False
MISIONES,Puerto Leoni,False,False,False,False,True,False,False,True,False
BUENOS AIRES,Carlos Casares,True,True,True,True,True,True,True,True,False
BUENOS AIRES,Colonia Mauricio,False,False,False,False,False,False,False,False,False
BUENOS AIRES,Hortensia,False,False,False,False,False,False,False,False,False
BUENOS AIRES,La Sofía,False,False,False,False,True,True,False,True,False
BUENOS AIRES,Mauricio Hirsch,False,False,False,False,False,False,True,True,False
BUENOS AIRES,Moctezuma,False,False,False,False,True,False,True,True,False
BUENOS AIRES,Ordoqui,False,False,False,False,False,False,False,False,False
BUENOS AIRES,Santo Tomás,False,False,False,False,False,False,False,False,False
BUENOS AIRES,Smith,False,False,False,False,False,False,True,True,False
BUENOS AIRES,Carlos Tejedor,True,True,True,True,True,True,True,True,False
BUENOS AIRES,Colonia Seré,False,False,False,False,False,False,True,True,False
BUENOS AIRES,Curarú,False,False,False,False,False,False,True,True,False
BUENOS AIRES,Timote,False,False,False,False,False,False,True,True,False
BUENOS AIRES,Tres Algarrobos (Est. Cuenca),False,False,False,False,True,True,True,True,True
BUENOS AIRES,Carmen de Areco,True,True,True,True,True,True,True,True,False
BUENOS AIRES,Villa Luzuriaga,True,True,True,True,True,True,True,True,False
BUENOS AIRES,Virrey Del Pino,True,True,False,True,True,True,True,True,False
BUENOS AIRES,Abasto,True,True,False,True,True,True,True,True,False
BUENOS AIRES,Angel Etcheverry,False,True,False,False,True,True,False,True,False
BUENOS AIRES,Arana,False,False,False,False,False,False,False,True,False
BUENOS AIRES,Arturo Segui,False,True,False,False,True,True,True,False,False
BUENOS AIRES,Barrio El Carmen Oeste,False,False,False,False,False,False,False,True,False
BUENOS AIRES,Barrio El Peligro,True,False,False,True,True,True,True,False,False
BUENOS AIRES,Barrio Gambier,False,False,False,False,True,True,False,True,False
BUENOS AIRES,Barrio Las Malvinas,False,False,False,False,True,True,False,False,False
BUENOS AIRES,Barrio Las Quintas,False,False,False,False,True,False,False,False,False
BUENOS AIRES,Villa Montoro,False,False,False,False,True,True,False,True,False
BUENOS AIRES,Villa Parque Sicardi,False,False,False,False,True,True,False,True,False
BUENOS AIRES,Gerli,True,True,True,True,True,True,True,False,False
BUENOS AIRES,Lanús Este,True,True,True,True,True,True,True,True,True
BUENOS AIRES,Lanús Oeste,False,True,True,True,True,True,True,True,False
BUENOS AIRES,Monte Chingolo,True,True,True,True,True,True,True,False,False
BUENOS AIRES,Remedios Escalada De San Martin,True,True,True,True,True,True,True,True,False
BUENOS AIRES,San Cayetano,True,True,False,True,True,True,True,True,False
BUENOS AIRES,San Fernando,True,True,True,True,True,True,True,True,False
BUENOS AIRES,Victoria,True,True,False,True,True,True,True,True,True
BUENOS AIRES,Virreyes,True,True,False,True,True,True,True,False,False
BUENOS AIRES,Acassuso,True,True,True,True,True,True,True,False,True
BUENOS AIRES,Beccar,True,True,False,True,True,True,True,True,False
BUENOS AIRES,Muñiz,True,True,True,True,True,True,True,False,False
BUENOS AIRES,San Miguel,True,True,True,True,True,True,True,True,True
BUENOS AIRES,Campos Salles,False,False,False,False,False,False,False,False,False
BUENOS AIRES,Conesa,True,False,False,True,True,True,True,True,True
BUENOS AIRES,Erézcano,False,False,False,False,False,False,False,True,False
BUENOS AIRES,General Rojo,False,False,False,True,True,True,True,False,True
BUENOS AIRES,La Emilia,False,False,False,False,True,True,False,False,False
BUENOS AIRES,San Nicolás de los Arroyos,True,True,True,True,True,True,True,True,True
BUENOS AIRES,Villa Campi,False,False,False,False,False,True,False,False,False
BUENOS AIRES,Villa Canto,False,False,False,False,True,True,False,False,False
BUENOS AIRES,Villa Esperanza,False,False,False,False,False,False,False,False,False
BUENOS AIRES,Villa Riccio,False,False,False,False,False,False,False,False,False
CABA,VILLA CRESPO,True,True,True,True,True,True,True,True,True
CHACO,Las Breñas,True,False,False,True,True,True,True,False,True
CHACO,Concepción del Bermejo,False,False,False,True,True,True,True,True,True
CHACO,Los Frentones,False,False,False,True,True,False,True,False,True
CHACO,Pampa del Infierno,False,False,False,True,True,True,True,True,True
CHACO,Río Muerto,False,False,False,False,True,False,False,False,False
MISIONES,General Urquiza,False,False,False,False,False,False,False,True,False
CATAMARCA,Santa Cruz,False,False,False,False,False,False,False,False,False
CATAMARCA,Santa Rosa,False,False,False,True,True,True,False,True,False
CATAMARCA,Sumalao,False,False,False,True,False,False,False,True,False
CATAMARCA,Villa Dolores,False,False,False,True,True,False,False,True,False
CHACO,Gancedo,False,False,False,True,True,False,True,True,True
CHACO,General Capdevila,False,False,False,False,True,False,False,False,False
CHACO,General Pinedo,True,False,False,True,True,True,True,True,True
CHACO,Mesón de Fierro,False,False,False,False,True,False,False,False,False
CHACO,Pampa Landriel,False,False,False,False,True,False,False,False,False
CHACO,Barrio de los Pescadores,False,False,False,False,False,False,False,False,False
CHACO,Colonia Benítez,True,False,False,True,True,True,True,True,True
CHACO,Margarita Belén,True,False,False,False,True,True,True,True,False
CHACO,Hermoso Campo,False,True,False,True,True,True,True,False,True
CHACO,Itín,False,False,False,True,False,False,False,False,False
CHACO,Colonia Aborigen,False,False,False,False,True,False,False,True,False
CHACO,Machagai,True,True,False,True,True,True,True,True,False
BUENOS AIRES,Coronel Brandsen,True,False,False,True,True,True,True,True,False
BUENOS AIRES,Gómez,False,False,False,False,True,False,True,False,False
BUENOS AIRES,Jeppener,True,False,False,True,True,True,True,False,False
BUENOS AIRES,Oliden,False,False,False,False,True,False,True,False,False
BUENOS AIRES,Posada de los Lagos,False,False,False,False,True,True,False,False,False
BUENOS AIRES,Samborombón,False,False,False,False,False,False,False,False,False
BUENOS AIRES,Alto Los Cardales,False,False,False,True,True,True,False,True,False
BUENOS AIRES,Barrio Los Pioneros,False,False,False,False,True,True,False,True,False
BUENOS AIRES,Campana,True,True,True,True,True,True,True,True,True
BUENOS AIRES,Chacras del Río Luján,False,False,False,False,True,True,False,True,False
BUENOS AIRES,Lomas del Río Luján (Est. Río Luján),False,True,False,False,True,True,False,False,False
BUENOS AIRES,Alejandro Petión,True,True,True,False,True,True,True,True,False
BUENOS AIRES,City Bell,False,True,False,True,True,True,True,True,False
BUENOS AIRES,Country Club El Rodeo,False,False,False,False,True,True,False,False,False
BUENOS AIRES,El Retiro,False,False,False,True,True,True,False,False,False
BUENOS AIRES,Esquina Negra,False,False,False,False,True,True,False,False,False
BUENOS AIRES,Ignacio Correas,False,False,False,False,False,False,False,True,False
BUENOS AIRES,Joaquin Gorina,False,True,False,True,True,True,True,False,False
BUENOS AIRES,Jose Hernandez,False,True,False,True,True,True,False,False,False
BUENOS AIRES,Jose Melchor Romero,False,True,False,False,True,True,False,False,False
BUENOS AIRES,La Cumbre,False,False,False,False,True,True,False,True,False
BUENOS AIRES,La Plata,True,True,True,True,True,True,True,True,True
BUENOS AIRES,La Providencia,False,False,False,False,False,False,False,False,False
BUENOS AIRES,Lisandro Olmos,False,True,False,False,True,True,False,False,False
BUENOS AIRES,Boulogne Sur Mer,True,True,False,True,True,True,True,True,True
BUENOS AIRES,Martínez,True,True,True,True,True,True,True,False,True
BUENOS AIRES,San Isidro,True,True,True,True,True,True,True,True,True
BUENOS AIRES,Villa Adelina,True,True,False,True,True,True,True,False,False
BUENOS AIRES,Bella Vista,True,True,True,True,True,True,True,True,True
BUENOS AIRES,Campo De Mayo,False,False,False,False,True,True,False,False,True
CABA,VILLA ORTUZAR,True,True,True,True,True,True,True,True,True
CATAMARCA,Chuchucaruana,False,False,False,False,False,False,False,False,False
CATAMARCA,Colpes,False,False,False,False,False,False,False,False,False
CATAMARCA,El Bolsón,False,False,False,False,True,False,False,False,True
CATAMARCA,El Rodeo,False,False,False,False,True,False,True,True,True
CATAMARCA,La Puerta,False,False,False,False,True,False,True,False,True
CATAMARCA,Las Chacritas,False,False,False,False,False,False,True,False,True
CATAMARCA,Las Juntas,False,False,False,False,True,False,False,False,False
CATAMARCA,Los Castillos,False,False,False,False,False,False,False,False,False
CATAMARCA,Los Talas,False,False,False,False,False,False,False,True,False
CHACO,El Espinillo,False,False,False,False,True,False,False,False,True
CHACO,El Sauzal,False,False,False,False,False,False,False,True,True
CHACO,El Sauzalito,False,False,False,False,True,False,True,False,True
CHACO,Fortín Lavalle,False,False,False,False,False,False,False,True,False
CHACO,Fuerte Esperanza,False,False,False,True,True,False,True,False,True
CHACO,Juan José Castelli,True,False,False,True,True,True,True,True,False
CHACO,Miraflores,False,False,False,False,True,False,False,True,False
CHACO,Nueva Pompeya,False,False,False,True,False,False,False,True,True
CHACO,Puerto Lavalle,False,False,False,False,False,False,False,False,False
CHACO,Villa Río Bermejito,True,False,False,True,True,False,True,True,True
CHACO,Wichi,False,False,False,False,False,False,False,True,True
CHACO,Zaparinqui,False,False,False,False,False,False,False,False,False
CHACO,Avia Terai,True,False,False,True,True,True,True,True,True
CHACO,Campo Largo,True,False,False,True,True,True,True,False,False
CHACO,Fortín Las Chuñas,False,False,False,False,True,False,False,False,False
CHACO,Napenay,False,False,False,False,True,False,True,False,False
CORDOBA,La Higuera,True,False,False,False,True,False,True,True,False
CORDOBA,Las Cañadas,False,False,False,False,False,False,True,False,False
CORDOBA,Las Playas,False,False,False,True,False,False,False,True,False
CORDOBA,Los Chañaritos,False,False,False,True,False,False,False,True,False
CORDOBA,Media Naranja,False,False,False,False,False,False,False,True,False
CORDOBA,Paso Viejo,True,False,False,False,True,True,True,True,False
CORDOBA,San Marcos Sierra,False,True,False,True,True,True,True,True,False
CORDOBA,Serrezuela,True,False,False,True,True,True,True,True,False
CORDOBA,Tuclame,False,False,False,True,False,False,False,True,False
CORDOBA,Villa de Soto,True,False,False,True,True,True,True,True,True
CORDOBA,Del Campillo,True,False,False,True,True,False,True,False,True
CORDOBA,Estación Lecueder,False,False,False,False,False,False,False,False,False
CORDOBA,Hipólito Bouchard,False,False,False,False,True,False,True,False,True
NEUQUEN,Los Catutos,False,False,False,False,False,False,False,True,False
CORDOBA,Huinca Renancó,True,False,True,True,True,True,True,True,False
CORDOBA,Italó,False,False,False,False,True,True,True,False,False
CORDOBA,Mattaldi,False,False,False,False,True,True,False,False,False
CORDOBA,Nicolás Bruzzone,False,False,False,False,False,False,True,True,False
CORDOBA,Onagoity,False,False,False,False,False,False,True,False,False
CORDOBA,Pincén,False,False,False,False,False,False,True,False,False
CORDOBA,Ranqueles,False,False,False,False,False,False,False,False,False
CORDOBA,Santa Magdalena (Est. Jovita),False,True,False,True,True,True,True,True,False
CORDOBA,Villa Huidobro,False,True,True,True,True,True,True,True,True
CORDOBA,Villa Sarmiento,False,False,False,False,True,False,False,False,False
CORDOBA,Villa Valeria,True,False,False,False,True,True,True,True,True
CORDOBA,Arroyo Algodón,True,False,False,True,True,True,False,True,False
CORDOBA,Arroyo Cabral,True,True,False,True,True,True,True,True,True
CORDOBA,Noetinger,False,False,False,True,True,True,True,True,False
CORDOBA,Ordóñez,True,False,False,True,True,True,True,False,False
CORDOBA,Pascanas,True,False,False,False,True,True,True,True,False
CORDOBA,Pueblo Italiano,False,True,False,False,True,False,True,False,True
CORDOBA,Ramón J. Cárcano,False,False,False,False,False,False,False,True,False
CORDOBA,San Antonio de Litín,True,False,False,True,True,True,True,True,False
CORDOBA,San Marcos,True,False,False,True,True,True,True,False,False
CORDOBA,San Severo,False,False,False,False,True,False,False,False,False
CORDOBA,Viamonte,True,False,False,False,True,True,True,False,False
CORDOBA,Villa Los Patos,False,False,False,False,False,False,False,False,False
CORDOBA,Wenceslao Escalante,True,True,False,False,True,True,True,True,True
CORRIENTES,Bella Vista,True,True,False,False,True,True,True,True,True
CORRIENTES,Berón de Astrada,False,False,False,False,True,True,True,False,True
BUENOS AIRES,Tres Sargentos,False,False,False,False,True,False,True,True,False
BUENOS AIRES,Castelli,True,True,False,True,True,True,True,True,True
BUENOS AIRES,Centro Guerrero,False,False,False,True,False,False,False,True,False
BUENOS AIRES,Cerro de la Gloria,False,False,False,True,False,True,False,False,False
BUENOS AIRES,Castilla,False,False,False,False,False,False,True,True,False
BUENOS AIRES,Chacabuco,True,True,True,True,True,True,True,True,False
BUENOS AIRES,Los Angeles,False,False,False,False,True,True,False,False,False
BUENOS AIRES,O'Higgins,True,False,False,True,True,True,True,True,False
BUENOS AIRES,Rawson,True,False,False,True,True,True,True,True,False
BUENOS AIRES,Barrio Lomas Altas,False,False,False,False,False,False,False,False,False
BUENOS AIRES,Barrio San Cayetano,False,False,False,True,True,True,False,False,False
CHACO,Samuhú,False,False,False,False,True,False,False,False,True
BUENOS AIRES,Chascomús,True,True,True,True,True,True,True,False,True
BUENOS AIRES,Laguna Vitel,False,False,False,False,True,True,False,True,False
BUENOS AIRES,Manuel J. Cobo (Est. Lezama),True,True,False,False,True,True,True,True,False
BUENOS AIRES,Villa Parque Girado,False,False,False,False,True,True,False,False,False
BUENOS AIRES,Benitez,False,False,False,False,False,False,False,False,False
